"Index","Line Number","Text"
"1.2.3.5.3.3.2","16","more easily mapped by the       individual into workable mental"
"1.2.3.5.3.3.2","17","structures, or in that the       resulting mental structures"
"1.2.3.5.3.3.2","18","enable a higher degree of       comprehension and better"
"1.2.3.5.3.3.2","19","solutions to problems, or       both."
"1.2.3.5.3.3.3","1","A concept structure often grows       as part of a cultural"
"1.2.3.5.3.3.3","2","evolution--either on a large scale       within a large segment"
"1.2.3.5.3.3.3","3","of society, or on a small scale       within the activity domain"
"1.2.3.5.3.3.3","4","of an individual. But it is       also something that can be"
"1.2.3.5.3.3.3","5","directly designed or modified,       and a basic hypothesis of"
"1.2.3.5.3.3.3","6","our study is that better concept       structures can be"
"1.2.3.5.3.3.3","7","developed-- structures that when mapped       into a human's"
"1.2.3.5.3.3.3","8","mental structure will significantly improve       his capability"
"1.2.3.5.3.3.3","9","to comprehend and to find solutions within       his complex-"
"1.2.3.5.3.3.3","10","problem situations."
"1.2.3.5.3.3.4","1","A natural language provides its       user with a readymade"
"1.2.3.5.3.3.4","2","structure of concepts that       establishes a basic mental"
"1.2.3.5.3.3.4","3","structure, and that allows       relatively flexible, general-"
"1.2.3.5.3.3.4","4","purpose concept       structuring. Our concept of language as"
"1.2.3.5.3.3.4","5","one of the basic       means for augmenting the human intellect"
"1.2.3.5.3.3.4","6","embraces all of       the concept structuring which the human"
"1.2.3.5.3.3.4","7","may make use       of."
"1.2.3.5.3.4","1","4) Symbol Structuring"
"1.2.3.5.3.4.1","1","The other important part of our       &quot;language&quot; is"
"1.2.3.5.3.4.1","2","the way in which concepts are       represented--the symbols and"
"1.2.3.5.3.4.1","3","<i>symbol structures</i>. Words structured into phrases,"
"1.2.3.5.3.4.1","4","sentences,       paragraphs, monographs--charts, lists,"
"1.2.3.5.3.4.1","5","diagrams, tables,       etc. A given structure of concepts can"
"1.2.3.5.3.4.1","6","be represented by       any of an infinite number of different"
"1.2.3.5.3.4.1","7","symbol structures,       some of which would be much better than"
"1.2.3.5.3.4.1","8","others for       enabling the human perceptual and cognitive"
"1.2.3.5.3.4.1","9","apparatus to       search out and comprehend the conceptual"
"1.2.3.5.3.4.1","10","matter of       significance and/or interest to the human. For"
"1.2.3.5.3.4.1","11","instance, a       concept structure involving many numerical"
"1.2.3.5.3.4.1","12","data would       generally be much better represented with"
"1.2.3.5.3.4.1","13","Arabic rather       than Roman numerals and quite likely a"
"1.2.3.5.3.4.1","14","graphic structure       would be better than a tabular"
"1.2.3.5.3.4.1","15","structure."
"1.2.3.5.3.4.2","1","But it is not only the <i>form</i> of a symbol structure that is"
"1.2.3.5.3.4.2","2","important.  A problem       solver is involved in a stream of"
"1.2.3.5.3.4.2","3","conceptual activity       whose course serves his mental needs"
"1.2.3.5.3.4.2","4","of the moment. The       sequence and nature of these needs are"
"1.2.3.5.3.4.2","5","quite variable, and       yet for each need he may benefit"
"1.2.3.5.3.4.2","6","significantly from a form       of symbol structuring that is"
"1.2.3.5.3.4.2","7","uniquely efficient for that       need."
"1.2.3.5.3.4.3","1","Therefore, besides the forms of       symbol structures that can"
"1.2.3.5.3.4.3","2","be constructed and portrayed,       we are very much concerned"
"1.2.3.5.3.4.3","3","with the speed and flexibility       with which one form can be"
"1.2.3.5.3.4.3","4","transfcrmed into another, and       with which new material can"
"1.2.3.5.3.4.3","5","be located and portrayed."
"1.2.3.5.3.4.4","1","We are generally used to       thinking of our symbol structures"
"1.2.3.5.3.4.4","2","as a pattern of marks on       a sheet of paper. When we want a"
"1.2.3.5.3.4.4","3","different       symbol-structure view, we think of shifting our"
"1.2.3.5.3.4.4","4","point of       attention on the sheet, or moving a new sheet"
"1.2.3.5.3.4.4","5","into       position. But another kind of view might be obtained"
"1.2.3.5.3.4.4","6","by       extracting and ordering all statements in the local"
"1.2.3.5.3.4.4","7","text       that bear upon consideration A of the argument--or by"
"1.2.3.5.3.4.4","8","replacing all occurrences of specified esoteric words by"
"1.2.3.5.3.4.4","9","one's own definitions. This sort of &quot;view generation&quot;"
"1.2.3.5.3.4.4","10","becomes quite feasible with a computer-controlled display"
"1.2.3.5.3.4.4","11","system, and represents a very significant capability to"
"1.2.3.5.3.4.4","12","build upon."
"1.2.3.5.3.4.5","1","With a computer manipulating       our symbols and generating"
"1.2.3.5.3.4.5","2","their portrayals to us on a       display, we no longer need"
"1.2.3.5.3.4.5","3","think of our looking at <i>the</i> symbol structure which is"
"1.2.3.5.3.4.5","4","stored--as we think of looking at <i>the</i> symbol structures"
"1.2.3.5.3.4.5","5","stored in       notebooks, memos, and books. What the computer"
"1.2.3.5.3.4.5","6","actually       stores need be none of our concern, assuming that"
"1.2.3.5.3.4.5","7","it can       portray symbol structures to us that are consistent"
"1.2.3.5.3.4.5","8","with       the form in which we think our information is"
"1.2.3.5.3.4.5","9","structured."
"1.2.3.5.3.4.6","1","A given concept structure can       be represented with a symbol"
"1.2.3.5.3.4.6","2","structure that is completely       compatible with the"
"1.2.3.5.3.4.6","3","computer's internal way of handling       symbols, with all"
"1.2.3.5.3.4.6","4","sorts of characteristics and       relationships given explicit"
"1.2.3.5.3.4.6","5","identifications that the user       may never directly see. In"
"1.2.3.5.3.4.6","6","fact, this structuring has       immensely greater potential for"
"1.2.3.5.3.4.6","7","accurately mapping a       complex concept structure than does a"
"1.2.3.5.3.4.6","8","structure an       individual would find it practical to"
"1.2.3.5.3.4.6","9","construct or use on       paper."
"1.2.3.5.3.4.7","1","The computer can transform back       and forth between the two-"
"1.2.3.5.3.4.7","2","dimensional portrayal on the       screen, of some limited view"
"1.2.3.5.3.4.7","3","of the total structure, and       the aspect of the"
"1.2.3.5.3.4.7","4","n-dimensional internal image that       represents this"
"1.2.3.5.3.4.7","5","&quot;view&quot;.  If the human adds to or modifies       such a"
"1.2.3.5.3.4.7","6","&quot;view,&quot; the computer integrates the change into the"
"1.2.3.5.3.4.7","7","internal-image symbol structure (in terms of the"
"1.2.3.5.3.4.7","8","computer's favored symbols and structuring) and thereby"
"1.2.3.5.3.4.7","9","automatically detects a certain proportion of his possible"
"1.2.3.5.3.4.7","10","conceptual inconsistencies."
"1.2.3.5.3.4.8","1","Thus, inside this instrument       (the computer) there is an"
"1.2.3.5.3.4.8","2","internal-image, computer-symbol       structure whose"
"1.2.3.5.3.4.8","3","convolutions and multi-dimensionality we       can learn to"
"1.2.3.5.3.4.8","4","shape to represent to hitherto unattainable       accuracy the"
"1.2.3.5.3.4.8","5","concept structure we might be building or       working with."
"1.2.3.5.3.4.8","6","This interna1 structure may have a form that       is nearly"
"1.2.3.5.3.4.8","7","incomprehensible to the direct inspection of a       human"
"1.2.3.5.3.4.8","8","(except in minute chunks)."
"1.2.3.5.3.4.9","1","But let the human specify to       the instrument his particular"
"1.2.3.5.3.4.9","2","conceptual need of the       moment, relative to this internal"
"1.2.3.5.3.4.9","3","image. Without       disrupting its own internal reference"
"1.2.3.5.3.4.9","4","structure in the       slightest, the computer will effectively"
"1.2.3.5.3.4.9","5","stretch, bend,       fold, extract, and cut as it may need in"
"1.2.3.5.3.4.9","6","order to assemble       an internal substructure that is its"
"1.2.3.5.3.4.9","7","respons, structured       in its own internal way. With the set"
"1.2.3.5.3.4.9","8","of standard       translation rules appropriate to the"
"1.2.3.5.3.4.9","9","situation, it       portrays to the human via its display a"
"1.2.3.5.3.4.9","10","symbol structure       designed for <i>his</i> quick and"
"1.2.3.5.3.4.9","11","accurate perception and       comprehension of the conceptual"
"1.2.3.5.3.4.9","12","matter pertinent to this       internally composed substructure."
"1.2.3.5.3.4.10","1","No longer does the human work       on stiff and limited symbol"
"1.2.3.5.3.4.10","2","structures, where much of the       conceptual content can only"
"1.2.3.5.3.4.10","3","be implicitly designated in an       indirect and distributed"
"1.2.3.5.3.4.10","4","fashion. These new ways of       working are basically available"
"1.2.3.5.3.4.10","5","with today's       technology--we have but to free ourselves"
"1.2.3.5.3.4.10","6","from some of our       limiting views and begin experimenting"
"1.2.3.5.3.4.10","7","with compatible       sets of structure forms and processes for"
"1.2.3.5.3.4.10","8","human concepts,       human symbols, and machine symbols."
"1.2.3.5.3.5","1","5) Process Structuring"
"1.2.3.5.3.5.1","1","Essentially everything that       goes on within the H-LAM/T"
"1.2.3.5.3.5.1","2","system and that is of direct       interest here involves the"
"1.2.3.5.3.5.1","3","manipulation of concept and       symbol structures in service"
"1.2.3.5.3.5.1","4","to the mental       structure. Therefore, the processes within"
"1.2.3.5.3.5.1","5","the H-LAM/T       system that we are most interested in"
"1.2.3.5.3.5.1","6","developing are those       that provide for the manipulation of"
"1.2.3.5.3.5.1","7","all three types of       structure.  This brings us to the"
"1.2.3.5.3.5.1","8","fourth category of       structuring, <i>process</i>"
"1.2.3.5.3.5.1","9","structuring."
"1.2.3.5.3.5.2","1","As we are currently using it,       the term includes the"
"1.2.3.5.3.5.2","2","organization, study, modification,       and execution of"
"1.2.3.5.3.5.2","3","processes and process structures. Whereas       concept"
"1.2.3.5.3.5.2","4","structuring and symbol structuring together       represent the"
"1.2.3.5.3.5.2","5","language component of our augmentation       means, process"
"1.2.3.5.3.5.2","6","structuring represents the methodology       component (plus a"
"1.2.3.5.3.5.2","7","little more, actually).  There has been       enough previous"
"1.2.3.5.3.5.2","8","discussion of process structures that we       need not describe"
"1.2.3.5.3.5.2","9","the notion here, beyond perhaps an       example or two. The"
"1.2.3.5.3.5.2","10","individual processes (or actions) of       my hands and fingers"
"1.2.3.5.3.5.2","11","have to be cooperatively organized if       the typewriter is to"
"1.2.3.5.3.5.2","12","do my bidding. My successive actions       throughout my working"
"1.2.3.5.3.5.2","13","day are meant to cooperate toward a       certain over-all"
"1.2.3.5.3.5.2","14","professional goal."
"1.2.3.5.3.5.3","1","Many of the process structures       are applied to the task of"
"1.2.3.5.3.5.3","2","organizing, executing,       supervising, and evaluating other"
"1.2.3.5.3.5.3","3","process structures. Many       of them are applied to the"
"1.2.3.5.3.5.3","4","formation and manipulation of       symbol structures (the"
"1.2.3.5.3.5.3","5","purpose of which will often be to       support the conceptual"
"1.2.3.5.3.5.3","6","labor involved in process       structuring)."
"1.2.3.5.3.6","1","6) Physical Structuring"
"1.2.3.5.3.6.1","1","<i>Physical structuring</i>, the last of the five types which we"
"1.2.3.5.3.6.1","2","currently use in our       conceptual framework, is nearly self-"
"1.2.3.5.3.6.1","3","explanatory. It       pretty well represents the artifact"
"1.2.3.5.3.6.1","4","component of our       augmentation means, insofar as their"
"1.2.3.5.3.6.1","5","actual physical       construction is concerned."
"1.2.3.5.3.7","1","7) Interdependence and       Regeneration"
"1.2.3.5.3.7.1","1","A very important feature to be       noted from the discussion"
"1.2.3.5.3.7.1","2","in this section bears upon the       interdependence among the"
"1.2.3.5.3.7.1","3","various types of structuring       which are involved in the"
"1.2.3.5.3.7.1","4","H-LAM/T system, where the       capability for doing each type"
"1.2.3.5.3.7.1","5","of structuring is dependent       upon the capability for doing"
"1.2.3.5.3.7.1","6","one or more of the other       types of structuring. (Assuming"
"1.2.3.5.3.7.1","7","that the physical       structuring of the system remains"
"1.2.3.5.3.7.1","8","basically unchanged       during the system's operation, we"
"1.2.3.5.3.7.1","9","exclude its dependence       upon other factors in this"
"1.2.3.5.3.7.1","10","discussion.)"
"1.2.3.5.3.7.2","1","This interdependence actually       has a cyclic, regenerative"
"1.2.3.5.3.7.2","2","nature to it which is very       significant to us. We have seen"
"1.2.3.5.3.7.2","3","how the capability for       mental structuring is finally"
"1.2.3.5.3.7.2","4","dependent, down the chain,       upon the process structuring"
"1.2.3.5.3.7.2","5","(human, artifact, composite)       that enables symbol-structure"
"1.2.3.5.3.7.2","6","manipulation.  But it also       is evident that the process"
"1.2.3.5.3.7.2","7","structuring is dependent not       only upon basic human and"
"1.2.3.5.3.7.2","8","artifact process capabilities,       but upon the ability of the"
"1.2.3.5.3.7.2","9","human to learn how to execute       processes--and no less"
"1.2.3.5.3.7.2","10","important, upon the ability of the       human to select,"
"1.2.3.5.3.7.2","11","organize, and modify processes from his       repertoire to"
"1.2.3.5.3.7.2","12","structure a higher-order process that he can       execute."
"1.2.3.5.3.7.2","13","Thus, a capability for structuring and executing       processes"
"1.2.3.5.3.7.2","14","is partially dependent upon the human's mental"
"1.2.3.5.3.7.2","15","structuring, which in turn is partially dependent upon his"
"1.2.3.5.3.7.2","16","process structuring (through concept and symbol"
"1.2.3.5.3.7.2","17","structuring), which is partially dependent upon his mental"
"1.2.3.5.3.7.2","18","structuring, etc."
"1.2.3.5.3.7.3","1","All of this means that a       significant improvement in"
"1.2.3.5.3.7.3","2","symbol-structure manipulation       through better process"
"1.2.3.5.3.7.3","3","structuring (initially perhaps       through much better"
"1.2.3.5.3.7.3","4","artifacts) should enable us to develop       improvements in"
"1.2.3.5.3.7.3","5","concept and mental-structure manipulations       that can in"
"1.2.3.5.3.7.3","6","turn enable us to organize and execute       symbol-manipulation"
"1.2.3.5.3.7.3","7","processes of increased power. To most       people who initially"
"1.2.3.5.3.7.3","8","consider the possibilities for       computer-like devices"
"1.2.3.5.3.7.3","9","augmenting the human intellect, it       is only the one-pass"
"1.2.3.5.3.7.3","10","improvement that comes to mind, which       presents a picture"
"1.2.3.5.3.7.3","11","that is relatively barren compared to       that which emerges"
"1.2.3.5.3.7.3","12","when one considers this regenerative       interaction."
"1.2.3.5.3.7.4","1","We can confidently expect the       development of much more"
"1.2.3.5.3.7.4","2","powerful concepts pertaining to       the manner in which symbol"
"1.2.3.5.3.7.4","3","structures can be manipulated       and portrayed, and"
"1.2.3.5.3.7.4","4","correspondingly more complex       manipulation processes that"
"1.2.3.5.3.7.4","5","in the first pass would have       been beyond the human's power"
"1.2.3.5.3.7.4","6","to organize and execute       without the better symbol,"
"1.2.3.5.3.7.4","7","concept, and mental structuring       which his augmented system"
"1.2.3.5.3.7.4","8","provided him. These new       concepts and processes, beyond our"
"1.2.3.5.3.7.4","9","present capabilities to       use and thus never developed, will"
"1.2.3.5.3.7.4","10","provide a tremendous       increased-capability payoff in the"
"1.2.3.5.3.7.4","11","future development of       our augmentation means."
"1.2.3.5.4","1","c. Roles and Levels"
"1.2.3.5.4.1","1","In the repertoire hierarchy of     capabilities possessed by the"
"1.2.3.5.4.1","2","H-LAM/T system, the human     contributes many types of"
"1.2.3.5.4.1","3","capability that represent a wide     variety of roles. At one"
"1.2.3.5.4.1","4","time or another he will be the     policy maker, the goal"
"1.2.3.5.4.1","5","setter, the performance supervisor,     the work scheduler, the"
"1.2.3.5.4.1","6","professional specialist, the clerk,     the janitor, the"
"1.2.3.5.4.1","7","entrepreneur, and the proprietor (or at     least a major"
"1.2.3.5.4.1","8","stockholder) of the system. In the midst of     some complex"
"1.2.3.5.4.1","9","process, in fact, he may well be playing     several roles"
"1.2.3.5.4.1","10","concurrently--or at least have the     responsibility of the"
"1.2.3.5.4.1","11","roles. For instance, usually he must     be aware of his"
"1.2.3.5.4.1","12","progress toward a goal (supervisor), he must     be alert to the"
"1.2.3.5.4.1","13","possibilities for changing the goal (policy     maker, planner),"
"1.2.3.5.4.1","14","and he must keep records for these and     other roles (clerk)."
"1.2.3.5.4.2","1","Consider a given capability (Capability 1) at some level in the"
"1.2.3.5.4.2","2","repertoire hierarchy. There seems to be a sort of standard"
"1.2.3.5.4.2","3","grouping of     lower-order capabilities from which this is"
"1.2.3.5.4.2","4","composed, and     these exist in two classes--what we might call"
"1.2.3.5.4.2","5","the <i>executive</i> class and what we might call the <i>direct-"
"1.2.3.5.4.2","6","contributive</i> class. In the executive class of"
"1.2.3.5.4.2","7","capabilities we find those used for comprehending, planning,"
"1.2.3.5.4.2","8","and executing the process represented by Capability 1. In"
"1.2.3.5.4.2","9","the direct-contributive class we find the capabilities"
"1.2.3.5.4.2","10","organized by the executive class toward the direct"
"1.2.3.5.4.2","11","realization of Capability 1. For example, when my telephone"
"1.2.3.5.4.2","12","rings, I execute the direct-contributive processes of"
"1.2.3.5.4.2","13","picking up the receiver and saying hello. It was the"
"1.2.3.5.4.2","14","executive processes that comprehended the situation,"
"1.2.3.5.4.2","15","directed a lower-order executive-process that the receiver"
"1.2.3.5.4.2","16","be picked up and, when the receiver was in place (first"
"1.2.3.5.4.2","17","process accomplished), directed the next process, the saying"
"1.2.3.5.4.2","18","hello. That represents the composition of my capability for"
"1.2.3.5.4.2","19","answering the phone."
"1.2.3.5.4.3","1","For a low-level capability, such     as that of writing a word"
"1.2.3.5.4.3","2","with a pencil, both the executive     and the direct-"
"1.2.3.5.4.3","3","contributive subprocesses during actual     execution would be"
"1.2.3.5.4.3","4","automatic. This type of automatic     capability need only be"
"1.2.3.5.4.3","5","summoned by a higher executive     process in order for trained"
"1.2.3.5.4.3","6","automatic responses to execute     it."
"1.2.3.5.4.4","1","At a little higher level of     capability, more of the"
"1.2.3.5.4.4","2","conscious conceptual and executive     capabilities become"
"1.2.3.5.4.4","3","involved. To call someone on the     telephone, I must"
"1.2.3.5.4.4","4","consciously comprehend the need for this     process and how I"
"1.2.3.5.4.4","5","can execute it, I must consciously pick up     the directory and"
"1.2.3.5.4.4","6","search for the name and telephone number,     and I must"
"1.2.3.5.4.4","7","consciously direct the dialing of the number."
"1.2.3.5.4.5","1","At a still higher level of     capability, the executive"
"1.2.3.5.4.5","2","capabilities must have a degree of     power that unaided mental"
"1.2.3.5.4.5","3","capabilities cannot provide.  In     such a case, one might make"
"1.2.3.5.4.5","4","a list of steps and check each     item off as it is executed."
"1.2.3.5.4.5","5","For an even more complex     process, comprehending the"
"1.2.3.5.4.5","6","particular situation in which it     is to be executed, even"
"1.2.3.5.4.5","7","before beginning to plan the     execution, may take months of"
"1.2.3.5.4.5","8","labor and a very complex     organization of the system's"
"1.2.3.5.4.5","9","capabilities."
"1.2.3.5.4.6","1","Imagining a process as complex as     the last example brings us"
"1.2.3.5.4.6","2","to the realization that at any     particular moment the H-LAM/T"
"1.2.3.5.4.6","3","system may be in the middle of     executing a great number of"
"1.2.3.5.4.6","4","processes. Assume that the human     is in the middle of the"
"1.2.3.5.4.6","5","process of making a telephone     call. That telephone call is a"
"1.2.3.5.4.6","6","subprocess in the middle of     the process of calling a"
"1.2.3.5.4.6","7","committee meeting. But calling a     committee meeting is a"
"1.2.3.5.4.6","8","subprocess in the middle of the     process of determining a"
"1.2.3.5.4.6","9","budgetary policy, which is in turn     but a subprocess in the"
"1.2.3.5.4.6","10","middle of the process of estimating     manpower needs, and so"
"1.2.3.5.4.6","11","on."
"1.2.3.5.4.7","1","Not only does the human need to     play various roles"
"1.2.3.5.4.7","2","(sometimes concurrently) in the execution     of any given"
"1.2.3.5.4.7","3","process, but he is playing these roles for the     many"
"1.2.3.5.4.7","4","concurrent processes that are being executed at     different"
"1.2.3.5.4.7","5","levels.  This situation is typical for any of us     engaged in"
"1.2.3.5.4.7","6","reasonably demanding types of professional     pursuits, and yet"
"1.2.3.5.4.7","7","we have never received explicit training     in optimum ways of"
"1.2.3.5.4.7","8","carrying out any but a very few of the     roles at a very few"
"1.2.3.5.4.7","9","of the levels. A well-designed H-LAM/T     system would provide"
"1.2.3.5.4.7","10","explicit and effective concepts, terms,     equipment, and"
"1.2.3.5.4.7","11","methods for all these roles, and for their     dynamic"
"1.2.3.5.4.7","12","coordination."
"1.2.3.5.5","1","d. Model of Executive     Superstructure"
"1.2.3.5.5.1","1","It is the repertoire hierarchy of     process capabilities upon"
"1.2.3.5.5.1","2","which the ultimate capability of     the H-LAM/T system rests."
"1.2.3.5.5.1","3","This repertoire hierarchy is     rather like a mountain of"
"1.2.3.5.5.1","4","white-collar talent that sits atop     and controls the talents"
"1.2.3.5.5.1","5","of the workers. We can illustrate     this executive"
"1.2.3.5.5.1","6","superstructure by considering it as though it     were a network"
"1.2.3.5.5.1","7","of contractors and subcontractors in which     each capability"
"1.2.3.5.5.1","8","in the repertoire hierarchy is represented     by an independent"
"1.2.3.5.5.1","9","contractor whose mode of operation is to     do the planning,"
"1.2.3.5.5.1","10","make up specifications, subcontract the     actual work, and"
"1.2.3.5.5.1","11","supervise the performance of his     subcontractors. This means"
"1.2.3.5.5.1","12","that each subcontractor does the     same thing in his turn. At"
"1.2.3.5.5.1","13","the bottom of this hierarchy are     those independent"
"1.2.3.5.5.1","14","contractors who do actual &quot;production     work.&quot;"
"1.2.3.5.5.2","1","If by some magical process the     production workers could"
"1.2.3.5.5.2","2","still know just what to do and when     to do it even though the"
"1.2.3.5.5.2","3","superstructure of contractors was     removed from above them,"
"1.2.3.5.5.2","4","no one would know the     difference. The executive"
"1.2.3.5.5.2","5","superstructure is necessary     because humans do not operate by"
"1.2.3.5.5.2","6","magic, but even a necessary     superstructure is a burden. We"
"1.2.3.5.5.2","7","can readily recognize that     there are many ways to organize"
"1.2.3.5.5.2","8","and manage such a     superstructure, resulting in vastly"
"1.2.3.5.5.2","9","different degrees of     efficiency in the application of the"
"1.2.3.5.5.2","10","workers' talents."
"1.2.3.5.5.3","1","Suppose that the activity of the     production workers was of"
"1.2.3.5.5.3","2","the same nature as the activity of     the different"
"1.2.3.5.5.3","3","contractors, and that this activity consisted     of gaining"
"1.2.3.5.5.3","4","comprehension and solving problems. And suppose     that there"
"1.2.3.5.5.3","5","was only so much applicable talent available to     the total"
"1.2.3.5.5.3","6","system.  The question now becomes how to     distribute that"
"1.2.3.5.5.3","7","talent between superstructure and workers to     get the most"
"1.2.3.5.5.3","8","total production. The efficiency of     organization within the"
"1.2.3.5.5.3","9","superstructure is now doubly     important so that a minimum of"
"1.2.3.5.5.3","10","talent in the superstructure     produces a maximum of"
"1.2.3.5.5.3","11","organizational efficiency in directing     the productivity of"
"1.2.3.5.5.3","12","the remaining talent."
"1.2.3.5.5.4","1","In the situation where talent is     limited, we find a close"
"1.2.3.5.5.4","2","parallel to our H-LAM/T system in     its pursuit of"
"1.2.3.5.5.4","3","comprehension and problem solutions.  We     obtain an even"
"1.2.3.5.5.4","4","closer parallel if we say that the thinking,     planning,"
"1.2.3.5.5.4","5","supervising, record keeping, etc., for each     contractor is"
"1.2.3.5.5.4","6","actually done by a single individual for the     whole"
"1.2.3.5.5.4","7","superstructure, time- sharing his attention and     talents over"
"1.2.3.5.5.4","8","these many tasks. Today this individual cannot     be depended"
"1.2.3.5.5.4","9","upon to have any special training for many of     these roles;"
"1.2.3.5.5.4","10","he is likely to have learned them by cut and     try and by"
"1.2.3.5.5.4","11","indirect imitation."
"1.2.3.5.5.5","1","A complex process is often     executed by the H-LAM/T system in"
"1.2.3.5.5.5","2","a multi-pass fashion     (i.e., cut and try). In really complex"
"1.2.3.5.5.5","3","situations,     comprehension and problem solutions do not stand"
"1.2.3.5.5.5","4","waiting at     the end of a straightforward path; instead,"
"1.2.3.5.5.5","5","possibilities     open up and plans shift as comprehension"
"1.2.3.5.5.5","6","grows.  In the     model using a network of contractors, this"
"1.2.3.5.5.5","7","type of procedure     would entail a great deal of extra work"
"1.2.3.5.5.5","8","within the     superstructure--each contractor involved in the"
"1.2.3.5.5.5","9","process     would have the specifications upon which he bid"
"1.2.3.5.5.5","10","continually     changed, and would continually have to respond"
"1.2.3.5.5.5","11","to the     changes by restudying the situation, changing his"
"1.2.3.5.5.5","12","plans,     changing the specifications to his subcontractors,"
"1.2.3.5.5.5","13","and     changing his records. This is a terrific additional"
"1.2.3.5.5.5","14","burden,     but it allows a freedom of action that has"
"1.2.3.5.5.5","15","tremendous     importance to the effectiveness the system"
"1.2.3.5.5.5","16","exhibits to the     outside world."
"1.2.3.5.5.6","1","We could expect significant gains     from automating the H-"
"1.2.3.5.5.6","2","LAM/T system if a computer could do     nothing more than"
"1.2.3.5.5.6","3","increase the effectiveness of the     executive processes. More"
"1.2.3.5.5.6","4","human time, energy, and productive     thought could be"
"1.2.3.5.5.6","5","allocated to direct-contributive processes,     which would be"
"1.2.3.5.5.6","6","coordinated in a more sophisticated, flexible     and efficient"
"1.2.3.5.5.6","7","manner. But there is every reason to believe     that the"
"1.2.3.5.5.6","8","possibilities for much-improved symbol and process"
"1.2.3.5.5.6","9","structuring that would stem from this automation will"
"1.2.3.5.5.6","10","directly provide improvements in both the executive and"
"1.2.3.5.5.6","11","direct-contributive processes in the system."
"1.2.3.5.6","1","e. Flexibility in the Executive     Role"
"1.2.3.5.6.1","1","The executive superstructure is a     necessary component in the"
"1.2.3.5.6.1","2","H-LAM/T system, and there is     finite human capability which"
"1.2.3.5.6.1","3","must be divided between     executive and direct-contributive"
"1.2.3.5.6.1","4","activities. An important     aspect of the multi-role activity"
"1.2.3.5.6.1","5","of the human in the system     is the development and"
"1.2.3.5.6.1","6","manipulation of the symbol structures     associated with"
"1.2.3.5.6.1","7","<i>both</i> his direct-contributive roles     and his executive"
"1.2.3.5.6.1","8","roles."
"1.2.3.5.6.2","1","When the system encounters a     complex situation in which"
"1.2.3.5.6.2","2","comprehension and problem     solutions are being pursued, the"
"1.2.3.5.6.2","3","direct-contributive roles     require the development of symbol"
"1.2.3.5.6.2","4","structures that portray     the concepts involved within the"
"1.2.3.5.6.2","5","situation. But executive     roles in a complex problem"
"1.2.3.5.6.2","6","situation also require conceptual     activity--e.g.,"
"1.2.3.5.6.2","7","comprehension, selection, supervision--that     can benefit from"
"1.2.3.5.6.2","8","well-designed symbol structures and fast,     flexible means for"
"1.2.3.5.6.2","9","manipulating and displaying them. For     complex processes, the"
"1.2.3.5.6.2","10","executive problem posed to the human     (of gaining the"
"1.2.3.5.6.2","11","necessary comprehension and making a good     plan) may be"
"1.2.3.5.6.2","12","tougher than the problem he faced in the role     of direct-"
"1.2.3.5.6.2","13","contributive worker. If the flexibility desired     for the"
"1.2.3.5.6.2","14","process hierarchies (to make room for human     cut-and-try"
"1.2.3.5.6.2","15","methods) is not to be degraded or abandoned, the     executive"
"1.2.3.5.6.2","16","activity will have to be provided with fast and     flexible"
"1.2.3.5.6.2","17","symbol-structuring techniques."
"1.2.3.5.6.3","1","The means available to humans     today for developing and"
"1.2.3.5.6.3","2","manipulating these symbol     structures are both laborious and"
"1.2.3.5.6.3","3","inflexible. It is hard     enough to develop an initial"
"1.2.3.5.6.3","4","structure of diagrams and text,     but the amount of effort"
"1.2.3.5.6.3","5","required to make changes is often     prohibitively great; one"
"1.2.3.5.6.3","6","settles for inflexibility. Also,     the kind of generous"
"1.2.3.5.6.3","7","flexibility that would be truly helpful     calls for added"
"1.2.3.5.6.3","8","symbol structuring just to keep track of the     trials,"
"1.2.3.5.6.3","9","branches, and reasoning thereto that are involved in     the"
"1.2.3.5.6.3","10","development of the subject structure; our present     symbol-"
"1.2.3.5.6.3","11","manipulation means would very soon bog down     completely among"
"1.2.3.5.6.3","12","the complexities that are involved in being     more than just a"
"1.2.3.5.6.3","13","little bit flexible."
"1.2.3.5.6.4","1","We find that the humans in our     H-LAM/T systems are essential"
"1.2.3.5.6.4","2","working continuously within a     symbol structure of some sort,"
"1.2.3.5.6.4","3","shifting their attention from     one structure to another as"
"1.2.3.5.6.4","4","they guide and execute the     processes that ultimately provide"
"1.2.3.5.6.4","5","them with the     comprehension and the problem solutions that"
"1.2.3.5.6.4","6","they seek. This     view increases our respect for the essential"
"1.2.3.5.6.4","7","importance of     the basic capability of composing and"
"1.2.3.5.6.4","8","modifying efficient     symbol structures.  Such a capability"
"1.2.3.5.6.4","9","depends heavily upon     the particular concepts that are"
"1.2.3.5.6.4","10","isolated and manipulated as     entities, upon the symbology"
"1.2.3.5.6.4","11","used to represent them, upon     the artifacts that help to"
"1.2.3.5.6.4","12","manipulate and display the     symbols, and upon the methodology"
"1.2.3.5.6.4","13","for developing and using     symbol structures. In other words,"
"1.2.3.5.6.4","14","this capability depends     heavily upon proper language,"
"1.2.3.5.6.4","15","artifacts, and methodology,     our basic augmentation means."
"1.2.3.5.6.5","1","When the course of action must     respond to new comprehension,"
"1.2.3.5.6.5","2","new insights and new intuitive     flashes of possible"
